visit_id,start_time,confirm_time,process_duration
763644952_24650934031_539724,2017-04-05 17:02:50,2017-04-05 17:13:37,10.783333333333331
782398084_44920031200_269169,2017-04-25 10:02:49,2017-04-25 10:13:36,10.783333333333331
594516280_81083085161_377221,2017-04-12 12:06:03,2017-04-12 12:16:50,10.783333333333331
875100375_87606275459_148148,2017-04-02 15:17:46,2017-04-02 15:28:33,10.783333333333331
988452824_93128572702_864310,2017-03-30 21:18:49,2017-03-30 21:29:36,10.783333333333331
211543735_52446564872_517139,2017-04-12 13:25:52,2017-04-12 13:36:40,10.8
669608446_60315086140_932282,2017-04-02 01:34:52,2017-04-02 01:45:40,10.8
476057373_28851648901_912439,2017-04-12 13:51:26,2017-04-12 14:02:14,10.8
256816018_11058298204_589679,2017-03-29 11:25:59,2017-03-29 11:36:47,10.8
373273896_35864101866_289421,2017-04-23 18:12:27,2017-04-23 18:23:15,10.8
31561227_30572518258_218308,2017-03-29 11:15:13,2017-03-29 11:26:01,10.8
704431383_66462197507_397561,2017-03-30 13:31:40,2017-03-30 13:42:28,10.8
998371174_90493326899_927083,2017-04-02 23:59:01,2017-04-03 00:09:50,10.816666666666666
82474140_7327627564_949025,2017-04-25 16:17:20,2017-04-25 16:28:09,10.816666666666666
467438855_24145515265_899392,2017-03-30 11:16:37,2017-03-30 11:27:26,10.816666666666666
19153537_38231874936_30460,2017-04-06 10:16:36,2017-04-06 10:27:25,10.816666666666666
891818813_65525610421_778038,2017-03-29 19:50:13,2017-03-29 20:01:02,10.816666666666666
907677414_45201348818_40921,2017-04-01 14:41:55,2017-04-01 14:52:45,10.833333333333334
556460128_26623379813_244675,2017-04-07 13:35:16,2017-04-07 13:46:06,10.833333333333334
782998759_25051688922_387144,2017-03-30 22:58:53,2017-03-30 23:09:43,10.833333333333334
75908159_87722496248_69626,2017-03-29 12:50:41,2017-03-29 13:01:31,10.833333333333334
848374291_83698482035_931235,2017-04-06 16:42:30,2017-04-06 16:53:20,10.833333333333334
269241471_95941831686_763892,2017-06-20 01:25:54,2017-06-20 01:36:44,10.833333333333334
966983757_99352607624_48432,2017-04-16 08:33:46,2017-04-16 08:44:36,10.833333333333334
957853326_44163597055_134413,2017-04-26 11:00:29,2017-04-26 11:11:20,10.85
511071266_35024807688_370082,2017-04-16 14:50:03,2017-04-16 15:00:54,10.85
414403929_40393395886_1070,2017-04-02 08:33:46,2017-04-02 08:44:38,10.866666666666667
279953583_14297563256_795162,2017-04-07 12:51:42,2017-04-07 13:02:34,10.866666666666667
453101478_24776631502_264505,2017-04-19 20:35:38,2017-04-19 20:46:30,10.866666666666667
715926496_7442449375_948399,2017-03-30 19:14:39,2017-03-30 19:25:31,10.866666666666667
390254052_50249731688_527915,2017-04-12 11:24:39,2017-04-12 11:35:31,10.866666666666667
628389824_85184557018_994649,2017-05-02 13:41:30,2017-05-02 13:52:23,10.883333333333333
30181559_14821328152_573983,2017-04-04 16:16:20,2017-04-04 16:27:13,10.883333333333333
735164804_42451717604_634662,2017-04-19 15:28:29,2017-04-19 15:39:22,10.883333333333333
152601497_93171555196_766956,2017-05-06 15:30:15,2017-05-06 15:41:08,10.883333333333333
375921869_70238076704_102664,2017-03-29 12:29:53,2017-03-29 12:40:47,10.9
81024731_24978629897_46071,2017-04-01 08:26:19,2017-04-01 08:37:13,10.9
279114134_2814197870_680155,2017-04-23 21:04:08,2017-04-23 21:15:02,10.9
440337248_46558442840_487456,2017-03-29 13:39:35,2017-03-29 13:50:29,10.9
990143958_80323869544_914969,2017-03-31 17:35:59,2017-03-31 17:46:53,10.9
20184231_2835900479_213559,2017-03-29 14:48:37,2017-03-29 14:59:31,10.9
279032062_51568442742_510806,2017-04-01 09:53:10,2017-04-01 10:04:04,10.9
414807720_94254505418_23353,2017-04-14 16:42:54,2017-04-14 16:53:49,10.916666666666666
380011521_25496657940_948404,2017-04-28 08:38:47,2017-04-28 08:49:42,10.916666666666666
981919458_29028587131_498646,2017-04-27 10:30:56,2017-04-27 10:41:51,10.916666666666666
760912525_16369102054_402010,2017-05-01 23:24:29,2017-05-01 23:35:24,10.916666666666666
375180931_93468807569_788089,2017-04-24 20:12:04,2017-04-24 20:22:59,10.916666666666666
980507856_49643514159_47152,2017-05-15 11:02:15,2017-05-15 11:13:10,10.916666666666666
585517561_328672691_781633,2017-06-05 10:05:44,2017-06-05 10:16:39,10.916666666666666
798189280_87684454562_747207,2017-04-16 20:34:19,2017-04-16 20:45:15,10.933333333333334
774847753_87187979258_931965,2017-05-20 14:16:39,2017-05-20 14:27:35,10.933333333333334
673684605_55815672648_804401,2017-04-13 09:01:43,2017-04-13 09:12:39,10.933333333333334
462328065_77901574372_985225,2017-03-30 16:31:51,2017-03-30 16:42:47,10.933333333333334
282945898_5315341648_549679,2017-04-20 12:06:29,2017-04-20 12:17:25,10.933333333333334
276306334_26495734282_15288,2017-04-17 13:45:48,2017-04-17 13:56:45,10.95
710107200_69332163200_501860,2017-04-06 19:02:22,2017-04-06 19:13:19,10.95
735065768_92263450248_299987,2017-04-09 16:40:49,2017-04-09 16:51:46,10.95
92935490_35998019228_966913,2017-04-05 13:03:12,2017-04-05 13:14:09,10.95
542265281_63084811796_504646,2017-04-19 14:55:12,2017-04-19 15:06:10,10.966666666666669
294009926_44359745092_545244,2017-04-06 16:28:09,2017-04-06 16:39:07,10.966666666666669
421357882_39852940373_468931,2017-04-15 20:39:30,2017-04-15 20:50:29,10.983333333333333
385839992_16146849115_63405,2017-03-31 12:20:25,2017-03-31 12:31:24,10.983333333333333
242651088_98639743126_130234,2017-04-13 21:50:08,2017-04-13 22:01:07,10.983333333333333
963425943_77020857211_92407,2017-04-10 12:16:48,2017-04-10 12:27:47,10.983333333333333
619656242_95411454547_613817,2017-05-10 18:33:31,2017-05-10 18:44:30,10.983333333333333
465715594_19348452836_189402,2017-04-20 11:53:46,2017-04-20 12:04:45,10.983333333333333
451582640_14102123191_909174,2017-04-13 11:40:46,2017-04-13 11:51:46,11.0
404288307_64377137520_667206,2017-04-19 02:01:34,2017-04-19 02:12:34,11.0
511892490_6856142276_174208,2017-04-11 20:15:27,2017-04-11 20:26:28,11.016666666666667
873625738_24096553573_276456,2017-03-30 16:33:12,2017-03-30 16:44:13,11.016666666666667
361502999_97665495096_441744,2017-04-13 08:11:16,2017-04-13 08:22:17,11.016666666666667
659568037_91197318551_455995,2017-04-06 18:56:56,2017-04-06 19:07:57,11.016666666666667
646573786_29979345290_201440,2017-04-03 12:05:38,2017-04-03 12:16:39,11.016666666666667
512628005_72266553626_500829,2017-05-02 11:11:07,2017-05-02 11:22:09,11.033333333333331
585152857_44097013170_738455,2017-04-14 23:02:55,2017-04-14 23:13:57,11.033333333333331
544250151_85135083245_136433,2017-05-03 12:15:56,2017-05-03 12:26:58,11.033333333333331
647392875_92451611797_914172,2017-05-22 10:38:57,2017-05-22 10:49:59,11.033333333333331
355029067_56123230680_689009,2017-04-13 21:14:39,2017-04-13 21:25:41,11.033333333333331
824506405_13402744212_513147,2017-04-20 12:38:18,2017-04-20 12:49:20,11.033333333333331
415211155_9856757815_423964,2017-03-29 17:55:11,2017-03-29 18:06:13,11.033333333333331
277986794_79234532312_469209,2017-04-05 18:03:23,2017-04-05 18:14:26,11.05
884255431_42701365901_926313,2017-06-05 20:36:13,2017-06-05 20:47:16,11.05
370667734_89672316697_346011,2017-06-13 10:20:41,2017-06-13 10:31:44,11.05
33590542_80847351580_448563,2017-04-12 14:10:22,2017-04-12 14:21:25,11.05
36940909_5708170050_12582,2017-04-11 20:02:37,2017-04-11 20:13:40,11.05
830238778_97453016661_658494,2017-04-19 11:28:24,2017-04-19 11:39:27,11.05
855401498_4226305267_114075,2017-04-13 19:46:52,2017-04-13 19:57:55,11.05
367509722_78188854157_592940,2017-03-29 17:36:42,2017-03-29 17:47:46,11.066666666666666
117908454_79746633548_126146,2017-06-02 22:03:56,2017-06-02 22:15:00,11.066666666666666
2799678_53074847727_371863,2017-04-07 21:26:19,2017-04-07 21:37:23,11.066666666666666
246141789_3471563296_270881,2017-04-15 17:41:29,2017-04-15 17:52:33,11.066666666666666
646650205_63122481693_459902,2017-04-22 14:28:16,2017-04-22 14:39:20,11.066666666666666
784344440_41333570979_807000,2017-04-10 10:37:15,2017-04-10 10:48:19,11.066666666666666
898097735_1848371317_57122,2017-05-18 15:20:51,2017-05-18 15:31:56,11.083333333333334
420919411_37154990442_216909,2017-05-15 09:11:33,2017-05-15 09:22:38,11.083333333333334
621156392_17480518264_214356,2017-03-30 09:25:57,2017-03-30 09:37:02,11.083333333333334
712796916_72918356287_240602,2017-04-02 16:51:33,2017-04-02 17:02:38,11.083333333333334
83323447_65465057790_778876,2017-04-04 15:35:37,2017-04-04 15:46:42,11.083333333333334
326173621_7801156707_531865,2017-04-08 11:35:51,2017-04-08 11:46:56,11.083333333333334
995085381_24392884682_846185,2017-04-13 18:10:17,2017-04-13 18:21:22,11.083333333333334
380660903_75282755097_366537,2017-04-20 13:30:50,2017-04-20 13:41:55,11.083333333333334
460028692_73354378095_413485,2017-04-13 20:02:31,2017-04-13 20:13:36,11.083333333333334
771029782_44083415640_880967,2017-03-29 11:56:14,2017-03-29 12:07:19,11.083333333333334
143165003_75256671024_787407,2017-05-04 14:49:28,2017-05-04 15:00:34,11.1
719321487_26644677134_304098,2017-05-17 19:41:38,2017-05-17 19:52:44,11.1
367282739_69419222137_997306,2017-04-09 19:21:52,2017-04-09 19:32:58,11.1
606456370_79196298920_151833,2017-04-08 20:46:54,2017-04-08 20:58:00,11.1
723600640_151504352_697327,2017-03-29 11:22:34,2017-03-29 11:33:40,11.1
707958149_71230226888_953702,2017-03-30 11:33:35,2017-03-30 11:44:42,11.116666666666667
848216628_5032949022_931761,2017-04-04 18:53:12,2017-04-04 19:04:20,11.133333333333333
849732859_98363465134_174889,2017-03-29 15:58:04,2017-03-29 16:09:12,11.133333333333333
677007265_80571379685_79597,2017-03-30 13:11:23,2017-03-30 13:22:31,11.133333333333333
187638700_96067982061_958867,2017-04-12 14:16:21,2017-04-12 14:27:29,11.133333333333333
995070583_51068304359_548605,2017-06-10 14:30:00,2017-06-10 14:41:08,11.133333333333333
390608110_9476405251_918886,2017-04-13 07:27:28,2017-04-13 07:38:36,11.133333333333333
951526630_34999245060_804303,2017-03-29 13:29:18,2017-03-29 13:40:27,11.15
357954993_54319380495_806034,2017-05-15 20:31:45,2017-05-15 20:42:54,11.15
214683472_16208596251_296848,2017-06-07 09:13:18,2017-06-07 09:24:27,11.15
310282717_82239263322_536334,2017-04-19 13:21:18,2017-04-19 13:32:27,11.15
376385234_95557629697_33018,2017-04-04 10:12:18,2017-04-04 10:23:27,11.15
752659208_19994550027_689806,2017-06-20 13:38:08,2017-06-20 13:49:18,11.166666666666666
185603376_87185376185_479702,2017-04-12 15:02:10,2017-04-12 15:13:20,11.166666666666666
847377563_17889096240_624566,2017-04-25 01:12:38,2017-04-25 01:23:48,11.166666666666666
143231681_56019816087_517213,2017-05-03 12:52:47,2017-05-03 13:03:58,11.183333333333334
587032103_82780844181_358131,2017-04-10 09:13:59,2017-04-10 09:25:10,11.183333333333334
374084066_73390951926_554730,2017-04-05 13:51:25,2017-04-05 14:02:36,11.183333333333334
38722155_9824956683_863839,2017-04-27 13:27:39,2017-04-27 13:38:50,11.183333333333334
244482256_59577111794_838825,2017-04-08 16:03:20,2017-04-08 16:14:31,11.183333333333334
199013922_53089067719_47266,2017-04-05 11:14:31,2017-04-05 11:25:42,11.183333333333334
406700402_71100198114_729485,2017-04-24 16:39:47,2017-04-24 16:50:59,11.2
489546667_53668706105_316302,2017-04-09 10:44:02,2017-04-09 10:55:14,11.2
972030683_33990917989_568120,2017-03-31 17:12:13,2017-03-31 17:23:25,11.2
565195221_56198752277_104407,2017-06-18 21:16:02,2017-06-18 21:27:15,11.216666666666669
970918356_37092349385_531417,2017-04-05 12:15:07,2017-04-05 12:26:20,11.216666666666669
248913579_84742577244_10231,2017-03-29 12:05:44,2017-03-29 12:16:57,11.216666666666669
765241291_74349574525_192843,2017-03-29 19:03:50,2017-03-29 19:15:03,11.216666666666669
281855923_51860400243_945785,2017-04-22 16:08:10,2017-04-22 16:19:23,11.216666666666669
934939224_21166694806_467050,2017-06-05 07:58:16,2017-06-05 08:09:30,11.233333333333333
721120325_7989121144_473498,2017-04-19 23:08:46,2017-04-19 23:20:00,11.233333333333333
535053037_86558411758_145008,2017-05-25 16:32:38,2017-05-25 16:43:52,11.233333333333333
384250379_80873171411_923539,2017-04-08 23:07:45,2017-04-08 23:18:59,11.233333333333333
276656463_11761795264_294745,2017-03-29 11:11:58,2017-03-29 11:23:12,11.233333333333333
388472147_47678768278_800982,2017-04-12 12:17:18,2017-04-12 12:28:32,11.233333333333333
948125044_2810950710_916839,2017-04-06 17:04:59,2017-04-06 17:16:14,11.25
409968473_48436097562_492084,2017-04-08 16:39:12,2017-04-08 16:50:27,11.25
890919474_99133285481_362803,2017-03-15 11:14:41,2017-03-15 11:25:56,11.25
511225283_56787626118_460498,2017-05-19 08:21:00,2017-05-19 08:32:15,11.25
690252648_3653811384_585298,2017-05-17 16:54:26,2017-05-17 17:05:41,11.25
708672516_20118626755_66569,2017-04-09 13:30:47,2017-04-09 13:42:02,11.25
392310317_47373641344_941465,2017-04-12 14:51:15,2017-04-12 15:02:31,11.266666666666667
617916161_15925916194_675245,2017-03-31 01:47:25,2017-03-31 01:58:41,11.266666666666667
333856631_96651883591_728428,2017-04-07 14:57:10,2017-04-07 15:08:27,11.283333333333331
513473438_20656336541_520557,2017-03-30 12:15:06,2017-03-30 12:26:23,11.283333333333331
570187714_53687348254_395316,2017-04-13 23:43:17,2017-04-13 23:54:34,11.283333333333331
239852282_61484592036_300317,2017-03-15 20:37:31,2017-03-15 20:48:48,11.283333333333331
316577504_68536687859_511570,2017-04-25 09:43:08,2017-04-25 09:54:25,11.283333333333331
62116430_11409266420_197091,2017-04-17 12:34:08,2017-04-17 12:45:26,11.3
980918379_27795658039_530706,2017-05-10 15:20:57,2017-05-10 15:32:15,11.3
926314109_4022525753_702656,2017-04-05 15:06:35,2017-04-05 15:17:53,11.3
674456580_26451793414_702329,2017-06-02 12:49:36,2017-06-02 13:00:54,11.3
358929449_70627535671_896124,2017-04-05 18:58:49,2017-04-05 19:10:08,11.316666666666666
294217346_60958707085_185665,2017-04-05 10:18:49,2017-04-05 10:30:08,11.316666666666666
77547195_3298383842_288930,2017-04-01 19:44:57,2017-04-01 19:56:16,11.316666666666666
512456257_80210884996_722840,2017-05-07 16:01:26,2017-05-07 16:12:45,11.316666666666666
261255075_82389355215_719803,2017-04-27 19:36:46,2017-04-27 19:48:05,11.316666666666666
574587954_46050639771_26798,2017-04-22 16:02:48,2017-04-22 16:14:07,11.316666666666666
267355896_84241348461_36124,2017-04-06 00:42:57,2017-04-06 00:54:17,11.333333333333334
887536260_48174357163_870027,2017-04-13 14:27:28,2017-04-13 14:38:48,11.333333333333334
192954281_16841204964_696929,2017-05-11 20:56:00,2017-05-11 21:07:20,11.333333333333334
390191121_14806772362_655540,2017-04-01 09:14:08,2017-04-01 09:25:28,11.333333333333334
240611652_39985481334_607449,2017-04-05 21:02:01,2017-04-05 21:13:21,11.333333333333334
790516302_97094583148_432691,2017-05-30 11:57:55,2017-05-30 12:09:15,11.333333333333334
788673922_98226662980_534904,2017-03-29 12:32:49,2017-03-29 12:44:09,11.333333333333334
349711519_98764888792_801658,2017-04-10 16:52:13,2017-04-10 17:03:34,11.35
509970861_17636328956_954033,2017-04-05 11:00:51,2017-04-05 11:12:12,11.35
891744976_69805344339_431798,2017-04-02 08:35:48,2017-04-02 08:47:10,11.366666666666667
586100479_96875022025_273273,2017-04-11 11:19:03,2017-04-11 11:30:25,11.366666666666667
730174221_1050109722_976654,2017-03-31 17:01:08,2017-03-31 17:12:30,11.366666666666667
787968598_72210308889_855403,2017-03-29 17:55:26,2017-03-29 18:06:48,11.366666666666667
442259600_63245817715_571139,2017-03-30 04:42:11,2017-03-30 04:53:33,11.366666666666667
331044265_95834165504_400095,2017-04-28 11:30:10,2017-04-28 11:41:32,11.366666666666667
943277208_48690552862_348690,2017-04-05 15:07:11,2017-04-05 15:18:34,11.383333333333333
561621215_55368874634_347471,2017-04-07 12:10:31,2017-04-07 12:21:54,11.383333333333333
199305509_23323829447_291692,2017-04-01 11:53:07,2017-04-01 12:04:30,11.383333333333333
836052191_89037652048_89409,2017-03-29 12:02:49,2017-03-29 12:14:13,11.4
440935513_72937376749_150053,2017-05-09 20:15:20,2017-05-09 20:26:45,11.416666666666666
370433276_58726668409_170437,2017-03-29 11:11:37,2017-03-29 11:23:02,11.416666666666666
200256953_19881035574_656660,2017-04-21 19:09:21,2017-04-21 19:20:47,11.433333333333334
563521217_42823135861_264151,2017-04-19 22:59:17,2017-04-19 23:10:43,11.433333333333334
114593266_71061634944_216043,2017-04-12 11:45:49,2017-04-12 11:57:15,11.433333333333334
91695029_71637073409_649234,2017-04-05 14:18:01,2017-04-05 14:29:27,11.433333333333334
599722804_65284189325_164199,2017-04-17 11:21:43,2017-04-17 11:33:10,11.45
533652715_30861130585_438086,2017-04-15 19:21:40,2017-04-15 19:33:07,11.45
425935278_64935941713_350787,2017-04-15 16:16:28,2017-04-15 16:27:55,11.45
354417302_3940748155_240225,2017-04-17 22:28:51,2017-04-17 22:40:18,11.45
176135662_8501069988_858308,2017-04-05 20:57:43,2017-04-05 21:09:10,11.45
327007530_73355652112_405421,2017-04-26 12:22:24,2017-04-26 12:33:52,11.466666666666669
370314910_17280160239_102609,2017-04-16 11:24:03,2017-04-16 11:35:31,11.466666666666669
115742010_80805076270_430012,2017-04-13 10:37:24,2017-04-13 10:48:52,11.466666666666669
320790588_82435897728_949408,2017-03-29 16:04:58,2017-03-29 16:16:27,11.483333333333333
243421279_37424361970_495674,2017-04-04 20:26:24,2017-04-04 20:37:53,11.483333333333333
753167390_39258479092_636141,2017-04-01 20:17:09,2017-04-01 20:28:38,11.483333333333333
749702261_99758570829_804650,2017-04-16 10:20:08,2017-04-16 10:31:37,11.483333333333333
415102864_9381892191_739509,2017-04-05 13:11:13,2017-04-05 13:22:43,11.5
862345972_87955937181_247202,2017-04-27 07:38:18,2017-04-27 07:49:48,11.5
241484413_76384654571_939479,2017-04-27 14:46:57,2017-04-27 14:58:28,11.516666666666667
630220146_40088824646_141726,2017-05-15 14:48:42,2017-05-15 15:00:13,11.516666666666667
590131470_57161403405_663869,2017-03-29 15:44:00,2017-03-29 15:55:31,11.516666666666667
102665060_37915112799_22973,2017-04-09 00:23:34,2017-04-09 00:35:05,11.516666666666667
29122414_60216198705_162264,2017-05-09 15:04:02,2017-05-09 15:15:33,11.516666666666667
373629897_53511989087_921835,2017-03-29 12:20:26,2017-03-29 12:31:57,11.516666666666667
861222331_57174165166_114921,2017-04-12 11:34:23,2017-04-12 11:45:55,11.533333333333331
213422324_20329784605_526268,2017-04-19 11:34:25,2017-04-19 11:45:57,11.533333333333331
228919819_97423386306_629143,2017-04-06 16:14:12,2017-04-06 16:25:44,11.533333333333331
985840114_45345171916_86093,2017-04-15 12:25:20,2017-04-15 12:36:52,11.533333333333331
326001960_63447568227_927493,2017-03-29 18:06:03,2017-03-29 18:17:36,11.55
979722031_50610093616_204632,2017-05-25 08:40:31,2017-05-25 08:52:04,11.55
177872643_29258517214_496202,2017-03-31 12:20:01,2017-03-31 12:31:34,11.55
510549154_97557862210_210651,2017-04-09 23:15:18,2017-04-09 23:26:51,11.55
435865521_53702227719_525956,2017-03-22 12:41:18,2017-03-22 12:52:51,11.55
288765314_19452667407_496031,2017-04-17 10:25:44,2017-04-17 10:37:17,11.55
653160691_41810703913_881364,2017-04-05 11:12:22,2017-04-05 11:23:55,11.55
130677392_33476817174_171978,2017-03-29 12:25:41,2017-03-29 12:37:14,11.55
569592725_13057940231_698496,2017-05-16 15:45:13,2017-05-16 15:56:47,11.566666666666666
510151896_82245080312_147977,2017-04-04 12:16:06,2017-04-04 12:27:40,11.566666666666666
124840717_80397683629_528569,2017-03-31 13:45:22,2017-03-31 13:56:56,11.566666666666666
763491246_27896233484_955799,2017-04-05 11:36:39,2017-04-05 11:48:13,11.566666666666666
763412448_21322744617_493850,2017-03-31 16:49:02,2017-03-31 17:00:36,11.566666666666666
632682829_63598038037_26592,2017-05-28 12:33:56,2017-05-28 12:45:31,11.583333333333334
51928423_38005650175_937352,2017-04-08 22:04:13,2017-04-08 22:15:48,11.583333333333334
781564191_49805813950_215173,2017-03-29 11:30:20,2017-03-29 11:41:55,11.583333333333334
11054834_9291749319_320607,2017-04-06 14:51:39,2017-04-06 15:03:14,11.583333333333334
497215071_68440804890_444301,2017-04-16 10:43:53,2017-04-16 10:55:28,11.583333333333334
728042511_91773074502_354314,2017-06-03 12:46:51,2017-06-03 12:58:26,11.583333333333334
618733799_49000931117_877054,2017-04-16 01:12:45,2017-04-16 01:24:21,11.6
680528463_63120581865_973437,2017-04-04 18:26:40,2017-04-04 18:38:16,11.6
139348420_61475404015_720813,2017-04-06 10:48:51,2017-04-06 11:00:27,11.6
593139789_71138405620_189189,2017-04-19 12:01:29,2017-04-19 12:13:06,11.616666666666667
496168341_91199340889_288846,2017-04-15 21:27:53,2017-04-15 21:39:30,11.616666666666667
243677082_26662233814_896011,2017-03-29 18:08:28,2017-03-29 18:20:05,11.616666666666667
793934310_40184897868_19320,2017-04-17 09:09:27,2017-04-17 09:21:04,11.616666666666667
765870236_88696250223_506996,2017-03-29 13:02:27,2017-03-29 13:14:05,11.633333333333333
59837690_8292177724_543845,2017-04-15 11:38:30,2017-04-15 11:50:08,11.633333333333333
87022710_87650322027_36822,2017-04-13 09:25:01,2017-04-13 09:36:39,11.633333333333333
417473615_65985737560_670813,2017-04-05 17:27:25,2017-04-05 17:39:03,11.633333333333333
854098598_87113806155_473455,2017-05-19 17:19:36,2017-05-19 17:31:14,11.633333333333333
737267001_67622980423_661182,2017-03-29 14:41:38,2017-03-29 14:53:17,11.65
917689123_66318858425_430905,2017-05-09 10:48:03,2017-05-09 10:59:42,11.65
812424595_88114627046_143701,2017-06-01 17:57:30,2017-06-01 18:09:09,11.65
819451905_21917628047_444439,2017-03-30 09:24:57,2017-03-30 09:36:36,11.65
157644735_85019590866_71104,2017-03-29 11:37:26,2017-03-29 11:49:05,11.65
783465058_12276969494_680366,2017-04-05 21:18:10,2017-04-05 21:29:50,11.666666666666666
762227120_81024477124_613336,2017-06-20 11:48:58,2017-06-20 12:00:39,11.683333333333334
665703087_82165360354_109602,2017-04-01 00:09:40,2017-04-01 00:21:21,11.683333333333334
874205033_39263517300_666116,2017-03-21 19:57:23,2017-03-21 20:09:04,11.683333333333334
420471301_72312459007_921714,2017-04-01 13:28:40,2017-04-01 13:40:21,11.683333333333334
85997297_48948766504_718862,2017-06-09 13:19:02,2017-06-09 13:30:43,11.683333333333334
127811068_29124722741_919678,2017-04-07 11:23:28,2017-04-07 11:35:09,11.683333333333334
500219179_94741050677_489055,2017-04-07 11:27:04,2017-04-07 11:38:46,11.7
313861604_75460553633_28531,2017-05-29 03:19:45,2017-05-29 03:31:27,11.7
333940988_74099634840_779869,2017-03-30 07:43:31,2017-03-30 07:55:14,11.716666666666669
800870039_54519351935_367322,2017-04-07 16:00:52,2017-04-07 16:12:35,11.716666666666669
934195214_78240743003_233677,2017-03-19 13:31:11,2017-03-19 13:42:55,11.733333333333333
286097780_84805122967_222030,2017-03-30 12:48:55,2017-03-30 13:00:39,11.733333333333333
818847309_28687083908_444120,2017-04-28 00:17:29,2017-04-28 00:29:13,11.733333333333333
592807592_94868101186_978120,2017-04-06 14:21:09,2017-04-06 14:32:54,11.75
795793626_22549571673_128351,2017-04-05 23:31:12,2017-04-05 23:42:57,11.75
24035840_90505347259_536639,2017-04-19 14:48:51,2017-04-19 15:00:36,11.75
816085862_8816351016_733107,2017-04-03 06:27:26,2017-04-03 06:39:11,11.75
162718278_56843490005_220747,2017-04-08 15:32:09,2017-04-08 15:43:54,11.75
786375890_1838549380_15683,2017-04-05 13:59:19,2017-04-05 14:11:04,11.75
802046591_80189530157_242161,2017-03-30 22:09:48,2017-03-30 22:21:33,11.75
297326922_80627501844_556153,2017-03-29 11:25:44,2017-03-29 11:37:29,11.75
286981631_47878060889_434521,2017-04-12 18:21:01,2017-04-12 18:32:46,11.75
638904365_1187111525_619734,2017-05-15 03:48:40,2017-05-15 04:00:26,11.766666666666667
259244002_17308828891_140631,2017-03-30 10:32:13,2017-03-30 10:43:59,11.766666666666667
943789907_81936282380_432271,2017-04-16 11:02:04,2017-04-16 11:13:50,11.766666666666667
697605285_14948762285_571899,2017-04-03 23:06:41,2017-04-03 23:18:27,11.766666666666667
524346349_20202222123_874666,2017-03-22 13:48:25,2017-03-22 14:00:12,11.783333333333331
280495632_75005172251_426076,2017-04-08 14:48:54,2017-04-08 15:00:41,11.783333333333331
895435548_97462484082_938498,2017-04-06 21:06:12,2017-04-06 21:18:00,11.8
809451859_17528510453_118821,2017-04-01 11:52:02,2017-04-01 12:03:50,11.8
250090706_14625734819_275984,2017-03-30 11:43:56,2017-03-30 11:55:44,11.8
637058015_3056626929_657129,2017-06-19 10:57:55,2017-06-19 11:09:44,11.816666666666666
258036364_21626798378_448698,2017-04-08 14:30:31,2017-04-08 14:42:21,11.833333333333334
572799759_13848500232_624309,2017-04-19 15:02:46,2017-04-19 15:14:36,11.833333333333334
730510447_38705399302_941061,2017-04-28 18:20:32,2017-04-28 18:32:22,11.833333333333334
712414993_92799243847_37214,2017-05-14 10:57:28,2017-05-14 11:09:18,11.833333333333334
886926815_82876218558_498250,2017-04-07 11:16:14,2017-04-07 11:28:05,11.85
403495517_63107245456_82754,2017-05-22 10:00:31,2017-05-22 10:12:22,11.85
521372189_60635762036_931724,2017-04-12 22:45:57,2017-04-12 22:57:48,11.85
820593102_30102469011_199472,2017-04-20 11:42:30,2017-04-20 11:54:21,11.85
276894602_95992030572_765805,2017-06-20 08:23:38,2017-06-20 08:35:29,11.85
8864802_53499061266_302466,2017-04-11 16:35:51,2017-04-11 16:47:43,11.866666666666667
584265213_19392185799_998519,2017-04-14 14:44:15,2017-04-14 14:56:07,11.866666666666667
437649309_49647051087_444068,2017-04-15 10:14:08,2017-04-15 10:26:00,11.866666666666667
602480196_82963388701_473128,2017-04-05 08:55:51,2017-04-05 09:07:44,11.883333333333333
334821424_32692714698_157078,2017-04-02 21:40:31,2017-04-02 21:52:24,11.883333333333333
429195258_25516520817_217076,2017-03-29 14:51:18,2017-03-29 15:03:11,11.883333333333333
493939245_37677176579_277980,2017-03-29 13:31:32,2017-03-29 13:43:25,11.883333333333333
997501668_36124472469_353814,2017-06-01 23:32:42,2017-06-01 23:44:35,11.883333333333333
211205630_59982636512_577886,2017-04-02 16:10:25,2017-04-02 16:22:18,11.883333333333333
225362268_97139320209_461435,2017-04-12 15:20:44,2017-04-12 15:32:38,11.9
471617258_39854314232_860310,2017-04-01 23:21:59,2017-04-01 23:33:53,11.9
401267789_50442151970_397616,2017-04-05 13:26:34,2017-04-05 13:38:28,11.9
791049275_98504809934_234347,2017-04-21 15:24:13,2017-04-21 15:36:07,11.9
969294401_71795301142_391281,2017-03-29 14:27:52,2017-03-29 14:39:46,11.9
648260817_78728795816_702771,2017-04-18 18:29:54,2017-04-18 18:41:48,11.9
324681711_91821353884_500055,2017-04-19 15:13:07,2017-04-19 15:25:01,11.9
532305807_82829641159_572249,2017-04-04 10:31:53,2017-04-04 10:43:47,11.9
61932803_96939736551_675439,2017-04-12 12:08:45,2017-04-12 12:20:39,11.9
199472950_43659036175_487296,2017-03-31 10:59:35,2017-03-31 11:11:30,11.916666666666666
899264377_75896874034_123946,2017-06-20 16:53:22,2017-06-20 17:05:17,11.916666666666666
